epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285998 49.9 49.0 49.0 50.8 2208 950 5.249
1787285999 49.9 49.0 49.0 50.8 2208 950 5.215
1787286001 49.0 49.0 48.1 49.9 2208 950 5.264
1787286002 50.8 50.8 49.9 51.8 2208 950 5.211
1787286003 49.9 49.9 49.0 51.8 2208 950 5.196
1787286004 51.8 50.8 50.8 52.7 2208 950 5.220
1787286005 50.8 50.8 50.8 52.7 2208 950 5.172
1787286006 51.8 50.8 50.8 52.7 2208 950 5.206
1787286007 51.8 51.8 51.8 53.6 2208 950 5.240
1787286009 52.7 51.8 51.8 53.6 2208 950 5.211
1787286010 51.8 51.8 51.8 52.7 2208 950 5.269
1787286011 51.8 51.8 50.8 53.6 2208 950 5.225
1787286012 52.7 51.8 51.8 53.6 2208 950 5.215
1787286013 52.7 52.7 51.8 53.6 2208 950 5.240
1787286014 52.7 51.8 51.8 53.6 2208 950 5.215
1787286015 52.7 51.8 51.8 53.6 2208 950 5.240
1787286016 53.6 52.7 51.8 54.5 2208 950 5.206
1787286018 53.6 52.7 52.7 53.6 2208 950 5.225
1787286019 52.7 51.8 51.8 53.6 2208 950 5.244
1787286020 53.6 52.7 52.7 54.5 2208 950 5.244
1787286021 53.6 52.7 52.7 54.5 2208 950 5.182
1787286022 53.6 52.7 52.7 54.5 2208 950 5.240
1787286023 53.6 52.7 52.7 54.5 2208 950 5.249
1787286024 52.7 52.7 52.7 54.5 2208 950 5.230
1787286026 53.6 53.6 53.6 55.5 2208 950 5.244
1787286027 53.6 53.6 52.7 54.5 2208 950 5.196
1787286028 53.6 52.7 52.7 54.5 2208 950 5.172
1787286029 53.6 52.7 52.7 54.5 2208 950 5.220
1787286030 52.7 52.7 52.7 54.5 2208 950 5.201
1787286031 53.6 53.6 53.6 54.5 2208 950 5.249
1787286032 53.6 53.6 53.6 55.5 2208 950 5.259
